run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,45,4544,88,"[85.8157, 77.856, 53.053, 46.5622, 56.2618]",0.554,0,0
1,46,4645,88,"[85.8157, 77.856, 53.053, 46.5622, 56.2618]",0.554,0,0
1,47,4746,30,"[85.8632, 77.8003, 53.0514, 46.6643, 56.3683]",0.526,0,0
1,48,4847,88,"[85.7678, 77.7527, 53.0582, 46.5643, 56.3158]",0.488,0,0
1,49,4948,30,"[85.8966, 77.7107, 53.0492, 46.4704, 56.33]",0.21,0,0
1,50,5049,30,"[85.8966, 77.7107, 53.0492, 46.4704, 56.33]",0.21,0,0
1,51,5250,51,"[86.0594, 78.1157, 52.5221, 46.3349, 56.0134]",12.599,0,1
1,52,5450,95,"[86.1422, 77.9593, 52.4453, 45.849, 56.0438]",12.092,0,1
1,53,5650,95,"[86.1422, 77.9593, 52.4453, 45.849, 56.0438]",12.093,0,1
1,54,5850,34,"[85.4239, 77.9516, 52.2165, 45.984, 55.8831]",12.378,0,1
1,55,5951,34,"[85.4239, 77.9516, 52.2165, 45.984, 55.8831]",12.378,0,1
1,56,6052,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,57,6153,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,58,6254,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,59,6355,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,60,6456,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,61,6557,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,62,6658,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,63,6759,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,64,6860,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,65,6961,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,66,7062,80,"[85.832, 77.9952, 52.5458, 45.9497, 55.8929]",11.925,0,1
1,67,7163,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,68,7264,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
